[20:09:29 gpu 11.5G ram 6.0G] (0) Epoch 1/1, Batch 1/9734 (mgh16_4), Loss: 4.6562
[23:27:43 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8747/9734 (mgh19_0), Loss: 1.5625
[23:27:43 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8748/9734 (mgh40_3), Loss: 0.7656
[23:27:44 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8749/9734 (mgh6_1), Loss: 0.7383
[23:27:44 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8750/9734 (mgh20_0), Loss: 1.5156
[23:27:44 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8751/9734 (mgh46_0), Loss: 0.8906
[23:27:44 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8752/9734 (mgh28_0), Loss: 3.2656
[23:27:44 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8753/9734 (btbank4_1), Loss: 3.7969
[23:27:45 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8754/9734 (mgh1_2), Loss: 1.3984
[23:27:45 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8755/9734 (mgh8_0), Loss: 4.6875
[23:27:45 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8756/9734 (mgh4_0), Loss: 1.7344
[23:27:45 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8757/9734 (mgh16_1), Loss: 3.0312
[23:27:46 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8758/9734 (mgh52_0), Loss: 0.4043
[23:27:46 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8759/9734 (mgh34_6), Loss: 1.5156
[23:27:46 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8760/9734 (mgh11_0), Loss: 1.3516
[23:28:03 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8761/9734 (mgh30_1), Loss: 0.3711
[23:28:03 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8762/9734 (mgh33_0), Loss: 0.4727
[23:28:03 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8763/9734 (mgh7_2), Loss: 0.6289
[23:28:03 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8764/9734 (mgh57_0), Loss: 0.7969
[23:28:04 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 8765/9734 (mgh3_0), Loss: 0.6953
[23:28:04 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8766/9734 (mgh8_0), Loss: 1.2891
[23:28:04 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8767/9734 (mgh10_4), Loss: 1.9375
[23:28:04 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8768/9734 (mgh1_2), Loss: 1.4531
[23:28:04 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8769/9734 (mgh60_1), Loss: 3.4531
[23:28:05 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8770/9734 (mgh34_3), Loss: 0.8828
[23:28:05 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8771/9734 (mgh40_0), Loss: 2.2500
[23:28:05 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8772/9734 (mgh40_5), Loss: 0.4258
[23:28:05 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8773/9734 (mgh13_0), Loss: 0.4453
[23:28:05 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8774/9734 (mgh40_2), Loss: 3.0938
[23:28:06 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8775/9734 (mgh32_0), Loss: 0.6914
[23:28:06 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8776/9734 (mgh40_0), Loss: 2.2188
[23:28:06 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8777/9734 (mgh40_2), Loss: 2.9219
[23:28:06 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8778/9734 (mgh18_0), Loss: 0.4863
[23:28:06 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8779/9734 (mgh49_0), Loss: 1.8594
[23:28:07 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 8780/9734 (mgh11_0), Loss: 1.2734
[23:28:07 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8781/9734 (mgh50_0), Loss: 2.0000
[23:28:07 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8782/9734 (mgh17_0), Loss: 1.9609
[23:28:07 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8783/9734 (mgh40_0), Loss: 2.0000
[23:28:07 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 8784/9734 (mgh29_1), Loss: 0.7188
[23:28:08 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 8785/9734 (mgh28_0), Loss: 3.0469
[23:28:08 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8786/9734 (mgh14_1), Loss: 2.8438
[23:28:08 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8787/9734 (mgh3_0), Loss: 0.7383
[23:28:41 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8788/9734 (mgh40_6), Loss: 4.0938
[23:28:42 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8789/9734 (mgh57_0), Loss: 0.8555
[23:28:42 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8790/9734 (mgh51_0), Loss: 0.5859
[23:28:42 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8791/9734 (mgh25_0), Loss: 0.8789
[23:28:42 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8792/9734 (mgh40_2), Loss: 3.0312
[23:28:42 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8793/9734 (mgh16_4), Loss: 2.9375
[23:28:42 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8794/9734 (mgh40_0), Loss: 1.9844
[23:28:43 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8795/9734 (mgh13_0), Loss: 0.5156
[23:28:43 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8796/9734 (mgh33_0), Loss: 0.6094
[23:28:43 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8797/9734 (mgh48_0), Loss: 3.7188
[23:28:43 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8798/9734 (mgh8_0), Loss: 2.1719
[23:28:43 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8799/9734 (mgh1_2), Loss: 1.1016
[23:28:44 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8800/9734 (mgh9_1), Loss: 0.6914
[23:28:44 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8801/9734 (mgh12_1), Loss: 0.4863
[23:28:44 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8802/9734 (mgh2_1), Loss: 1.0312
[23:28:44 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8803/9734 (mgh40_2), Loss: 2.8438
[23:28:45 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8804/9734 (mgh19_1), Loss: 0.8594
[23:28:45 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8805/9734 (mgh16_3), Loss: 3.1094
[23:28:45 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8806/9734 (mgh30_1), Loss: 0.4707
[23:28:56 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8807/9734 (btbank2_1), Loss: 4.2188
[23:28:56 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8808/9734 (mgh34_1), Loss: 47.5000
[23:28:56 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8809/9734 (mgh32_0), Loss: 0.5664
[23:28:57 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8810/9734 (mgh10_4), Loss: 1.7109
[23:28:57 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8811/9734 (mgh43_0), Loss: 1.2266
[23:28:57 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8812/9734 (mgh12_1), Loss: 0.5039
[23:28:57 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8813/9734 (mgh33_0), Loss: 0.5859
[23:28:58 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8814/9734 (mgh40_6), Loss: 1.0312
[23:29:00 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8815/9734 (mgh46_0), Loss: 1.5781
[23:29:01 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8816/9734 (mgh54_1), Loss: 0.7617
[23:29:01 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8817/9734 (mgh40_2), Loss: 2.9375
[23:29:01 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8818/9734 (mgh4_0), Loss: 1.3359
[23:29:01 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8819/9734 (mgh1_2), Loss: 1.3047
[23:29:02 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8820/9734 (mgh40_3), Loss: 0.7852
[23:29:02 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8821/9734 (mgh40_6), Loss: 1.8828
[23:29:02 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8822/9734 (mgh40_3), Loss: 2.7031
[23:29:02 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8823/9734 (mgh22_0), Loss: 3.0781
[23:29:02 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8824/9734 (mgh1_3), Loss: 1.4844
[23:29:03 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8825/9734 (mgh7_2), Loss: 0.6289
[23:29:03 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8826/9734 (mgh25_1), Loss: 0.6562
[23:29:03 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8827/9734 (mgh6_1), Loss: 0.9727
[23:29:03 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8828/9734 (mgh40_1), Loss: 0.6602
[23:29:04 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8829/9734 (mgh30_1), Loss: 0.5039
[23:29:04 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8830/9734 (mgh7_2), Loss: 0.5430
[23:29:04 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8831/9734 (mgh49_0), Loss: 2.8594
[23:29:04 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8832/9734 (mgh36_1), Loss: 22.0000
[23:29:05 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8833/9734 (mgh9_1), Loss: 0.4922
[23:29:23 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8834/9734 (mgh36_2), Loss: 1.0469
[23:29:23 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8835/9734 (mgh28_0), Loss: 3.4375
[23:29:23 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8836/9734 (btbank2_2), Loss: 3.8281
[23:29:23 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8837/9734 (mgh40_0), Loss: 2.1406
[23:29:24 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8838/9734 (mgh42_0), Loss: 1.3750
[23:29:24 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8839/9734 (mgh47_0), Loss: 0.6758
[23:29:24 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8840/9734 (mgh54_1), Loss: 0.7500
[23:29:24 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8841/9734 (mgh42_0), Loss: 1.3906
[23:29:24 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8842/9734 (mgh41_0), Loss: 6.9688
[23:29:25 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8843/9734 (mgh54_1), Loss: 0.8398
[23:29:25 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8844/9734 (mgh10_4), Loss: 1.6797
[23:29:25 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8845/9734 (mgh22_0), Loss: 3.1406
[23:29:25 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8846/9734 (mgh1_0), Loss: 2.1250
[23:29:26 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8847/9734 (mgh4_0), Loss: 1.5234
[23:29:26 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8848/9734 (mgh44_0), Loss: 2.9219
[23:29:26 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8849/9734 (mgh40_2), Loss: 2.8594
[23:29:26 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8850/9734 (mgh52_0), Loss: 0.6328
[23:29:26 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8851/9734 (mgh36_1), Loss: 5.5625
[23:29:27 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8852/9734 (mgh11_1), Loss: 0.7734
[23:29:27 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8853/9734 (mgh6_1), Loss: 0.9258
[23:29:27 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8854/9734 (mgh7_2), Loss: 25.8750
[23:29:33 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8855/9734 (btbank2_3), Loss: 3.9375
[23:29:33 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8856/9734 (mgh22_0), Loss: 3.7969
[23:29:33 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8857/9734 (mgh40_0), Loss: 1.7969
[23:29:33 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8858/9734 (mgh33_0), Loss: 0.4199
[23:30:08 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8859/9734 (btbank2_5), Loss: 3.8594
[23:30:08 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8860/9734 (mgh22_0), Loss: 3.0156
[23:30:09 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8861/9734 (mgh13_0), Loss: 0.5195
[23:30:09 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8862/9734 (mgh40_2), Loss: 2.9531
[23:30:09 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8863/9734 (mgh32_0), Loss: 0.6875
[23:30:09 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8864/9734 (mgh16_4), Loss: 2.7969
[23:30:09 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8865/9734 (mgh40_2), Loss: 3.0938
[23:30:09 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8866/9734 (mgh16_4), Loss: 2.8125
[23:30:10 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8867/9734 (mgh40_0), Loss: 1.5312
[23:30:10 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8868/9734 (mgh40_2), Loss: 3.0312
[23:30:10 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8869/9734 (mgh40_3), Loss: 1.1953
[23:30:10 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8870/9734 (mgh17_1), Loss: 1.0781
[23:30:10 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8871/9734 (mgh40_1), Loss: 0.6680
[23:30:11 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8872/9734 (mgh14_0), Loss: 0.6406
[23:30:11 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8873/9734 (mgh50_0), Loss: 4.1875
[23:30:11 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8874/9734 (mgh14_0), Loss: 0.6328
[23:30:26 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8875/9734 (btbank7_1), Loss: 3.0469
[23:30:27 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8876/9734 (mgh3_0), Loss: 0.9062
[23:30:27 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8877/9734 (mgh7_2), Loss: 0.8633
[23:30:27 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8878/9734 (mgh40_2), Loss: 3.0469
[23:30:27 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8879/9734 (mgh42_0), Loss: 3.3125
[23:30:27 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8880/9734 (mgh2_1), Loss: 0.5742
[23:30:28 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8881/9734 (btbank1_0), Loss: 1.6562
[23:30:28 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 8882/9734 (mgh51_0), Loss: 0.4102
[23:30:28 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8883/9734 (mgh40_2), Loss: 2.8906
[23:30:28 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8884/9734 (mgh12_1), Loss: 0.7031
[23:30:28 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8885/9734 (mgh18_0), Loss: 0.4395
[23:30:29 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8886/9734 (mgh40_4), Loss: 2.8594
[23:30:29 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8887/9734 (mgh17_1), Loss: 1.1953
[23:30:29 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8888/9734 (mgh15_0), Loss: 4.3750
[23:30:29 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8889/9734 (mgh36_3), Loss: 1.5625
[23:30:30 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8890/9734 (mgh30_1), Loss: 0.5195
[23:30:30 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8891/9734 (mgh10_4), Loss: 1.6641
[23:30:30 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8892/9734 (mgh30_1), Loss: 0.4102
[23:30:30 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8893/9734 (mgh40_6), Loss: 0.9961
[23:30:31 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8894/9734 (mgh60_0), Loss: 0.9023
[23:30:31 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8895/9734 (mgh17_0), Loss: 1.7656
[23:30:31 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8896/9734 (mgh8_0), Loss: 2.9375
[23:30:31 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8897/9734 (mgh2_0), Loss: 0.8008
[23:30:31 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8898/9734 (mgh40_2), Loss: 2.8906
[23:30:32 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8899/9734 (mgh60_1), Loss: 3.9688
[23:30:32 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8900/9734 (mgh2_1), Loss: 0.6875
[23:30:32 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8901/9734 (mgh17_0), Loss: 1.1172
[23:30:59 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8902/9734 (mgh33_0), Loss: 0.5469
[23:30:59 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8903/9734 (mgh40_6), Loss: 0.5508
[23:31:00 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8904/9734 (mgh40_6), Loss: 0.9688
[23:31:00 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8905/9734 (mgh19_1), Loss: 0.8906
[23:31:00 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8906/9734 (mgh10_4), Loss: 1.7969
[23:31:00 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8907/9734 (mgh57_0), Loss: 1.2188
[23:31:00 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8908/9734 (mgh44_0), Loss: 2.0000
[23:31:01 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8909/9734 (mgh30_1), Loss: 0.4355
[23:31:01 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8910/9734 (mgh10_1), Loss: 0.6758
[23:31:01 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8911/9734 (mgh13_0), Loss: 0.5234
[23:31:01 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8912/9734 (mgh20_0), Loss: 1.5625
[23:31:01 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8913/9734 (mgh40_5), Loss: 0.7383
[23:31:02 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8914/9734 (mgh40_5), Loss: 0.6797
[23:31:02 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8915/9734 (mgh14_1), Loss: 2.8906
[23:31:02 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8916/9734 (mgh30_1), Loss: 0.4238
[23:31:02 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8917/9734 (mgh18_0), Loss: 0.4277
[23:31:03 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8918/9734 (mgh9_1), Loss: 0.6523
[23:31:03 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8919/9734 (mgh10_4), Loss: 2.1406
[23:31:03 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8920/9734 (mgh18_0), Loss: 0.5078
[23:31:03 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8921/9734 (mgh14_1), Loss: 2.6719
[23:31:03 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8922/9734 (mgh40_2), Loss: 3.3906
[23:31:04 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8923/9734 (mgh34_6), Loss: 1.6406
[23:31:04 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8924/9734 (mgh2_1), Loss: 0.7656
[23:31:04 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8925/9734 (mgh11_0), Loss: 1.4609
[23:31:09 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8926/9734 (mgh40_6), Loss: 1.4141
[23:31:09 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8927/9734 (mgh28_0), Loss: 3.3438
[23:31:09 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8928/9734 (mgh17_1), Loss: 1.0312
[23:31:33 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8929/9734 (mgh51_0), Loss: 0.4121
[23:31:33 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8930/9734 (mgh4_0), Loss: 1.5078
[23:31:33 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8931/9734 (mgh40_1), Loss: 0.5703
[23:31:33 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8932/9734 (mgh40_1), Loss: 0.6953
[23:31:34 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8933/9734 (mgh34_1), Loss: 0.7891
[23:31:34 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8934/9734 (mgh34_6), Loss: 1.7891
[23:31:34 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8935/9734 (mgh1_2), Loss: 1.2812
[23:31:34 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8936/9734 (btbank7_0), Loss: 3.9531
[23:31:35 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8937/9734 (mgh40_6), Loss: 0.5508
[23:31:35 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8938/9734 (mgh32_0), Loss: 0.7578
[23:31:35 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8939/9734 (mgh36_1), Loss: 19.7500
[23:31:35 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8940/9734 (mgh33_0), Loss: 0.4375
[23:31:36 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8941/9734 (mgh40_6), Loss: 5.1875
[23:31:36 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8942/9734 (mgh40_1), Loss: 0.5898
[23:31:36 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8943/9734 (mgh28_0), Loss: 3.4844
[23:31:36 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8944/9734 (btbank1_1), Loss: 2.3906
[23:31:36 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8945/9734 (mgh1_3), Loss: 1.3047
[23:31:37 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8946/9734 (mgh34_3), Loss: 0.9336
[23:31:37 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8947/9734 (mgh50_0), Loss: 3.1875
[23:31:37 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8948/9734 (mgh22_0), Loss: 3.3750
[23:31:37 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8949/9734 (mgh24_0), Loss: 2.0781
[23:31:38 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8950/9734 (mgh44_0), Loss: 2.2969
[23:31:38 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8951/9734 (mgh7_2), Loss: 0.7422
[23:31:38 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8952/9734 (mgh32_1), Loss: 1.7031
[23:31:38 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8953/9734 (mgh57_0), Loss: 1.2656
[23:31:44 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8954/9734 (btbank2_4), Loss: 4.0938
[23:31:44 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8955/9734 (mgh40_2), Loss: 3.2969
[23:32:43 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8956/9734 (btbank10_1), Loss: 2.3438
[23:32:44 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8957/9734 (mgh36_2), Loss: 0.7031
[23:32:44 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8958/9734 (mgh40_0), Loss: 2.6406
[23:32:44 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8959/9734 (mgh47_0), Loss: 0.7109
[23:32:44 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8960/9734 (mgh1_3), Loss: 1.3125
[23:32:44 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8961/9734 (mgh18_0), Loss: 0.4297
[23:32:45 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8962/9734 (mgh3_0), Loss: 0.9258
[23:32:45 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8963/9734 (mgh40_0), Loss: 2.1719
[23:32:45 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8964/9734 (mgh46_0), Loss: 1.3984
[23:32:45 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8965/9734 (mgh1_2), Loss: 1.1719
[23:32:45 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8966/9734 (mgh40_3), Loss: 0.7305
[23:32:46 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8967/9734 (mgh17_1), Loss: 1.0391
